,Speed (OBD)(km/h),Absolute Throttle Position B(%),Torque(Nm),CO2_emission_g_per_km
4894,89.0,24.31372643,35.52412775,123.82572144125622
4895,89.0,24.70588303,35.52412775,123.8521915530961
4896,90.0,24.31372643,18.03084031,124.6285829435214
4897,90.0,25.88235283,18.03084031,124.6285829435214
4898,91.0,30.98039246,30.8519725,128.6189770941916
4899,91.0,30.98039246,30.8519725,153.9619462544415
4900,90.0,31.76470566,30.8519725,181.58268550250503
4923,89.0,23.92156792,31.46796704,123.53242972975887
4924,90.0,23.92156792,37.95673753,123.24571771874729
4925,91.0,24.31372643,30.72755144,121.7437899155315
4926,92.0,23.92156792,35.1840018,121.60353945565444
4927,92.0,24.31372643,35.1840018,123.04066196599692
4928,92.0,25.09803963,35.1840018,125.86918243045707
4929,91.0,26.27450943,35.1840018,125.86918243045707
4938,90.0,24.70588303,19.42766862,124.94074193458633
4939,90.0,19.2156868,19.42766862,118.81664552934939
4940,91.0,18.43137169,19.42766862,83.52190230351084
4945,93.0,18.43137169,35.01655458,88.99302145236194
4950,95.0,20.3921566,36.16421622,105.87934551498654
4951,96.0,22.35294151,36.51985828,118.12146573820262
4952,97.0,25.09803963,34.32075036,126.09602516042841
4953,97.0,28.62745094,34.32075036,131.05951547907463
4954,97.0,31.76470566,34.32075036,131.05951547907463
4955,96.0,31.76470566,34.32075036,158.04536421586553
5017,72.0,25.49019623,27.33998486,184.44820897757242
5018,72.0,25.09803963,27.33998486,156.93507559691955
5019,71.0,25.09803963,27.33998486,156.22797428424826
5028,69.0,30.58823586,17.42010314,142.53757613246216
5029,69.0,30.98039246,17.42010314,147.14991051814152
5030,69.0,30.19607925,17.42010314,147.14991051814152
5031,70.0,30.19607925,30.59561024,137.32413203697652
5032,70.0,24.70588303,30.59561024,118.71991068147008
5033,70.0,18.8235302,30.59561024,99.42882247469473
5041,70.0,22.35294151,31.64766681,118.03361708731308
5042,71.0,30.19607925,31.64766681,151.3270958675728
5050,91.0,25.88235283,31.83029395,152.6081509177979
5051,92.0,25.88235283,32.14065743,128.11727419197516
5052,93.0,24.70588303,35.15231533,118.30223228559669
5053,94.0,22.35294151,35.50424386,113.56082318787831
5054,94.0,21.56862831,35.50424386,106.24159811043351
5055,95.0,19.6078434,35.50424386,99.68834885214571
5056,95.0,19.2156868,19.22969217,95.22517004477122
5057,95.0,18.8235302,19.22969217,95.22517004477122
5058,96.0,18.8235302,32.01567779,95.80892207626445
5059,96.0,19.6078434,32.01567779,95.22009651833406
5060,95.0,19.6078434,32.01567779,100.99968314258541
5113,73.0,17.64705849,35.4895527,93.33815692599927
5151,40.0,21.1764698,15.35724602,250.7841405222868
5153,41.0,22.35294151,11.26642751,197.90466630725393
5154,40.0,15.68627453,11.26642751,72.3544186173877
5155,40.0,16.86274529,11.26642751,112.70099747286439
5156,39.0,17.25490189,11.26642751,112.70099747286439
5157,40.0,14.11764717,20.4662792,132.11767850258423
5180,43.0,32.15686417,44.59975621,249.43461548005814
5184,53.0,32.94117737,61.58971026,258.7900664100557
5185,55.0,34.11764526,42.91992061,235.2488409828976
5186,55.0,31.37254906,42.91992061,235.2488409828976
5190,61.0,43.92156982,54.3116898,206.4095785771487
5191,63.0,36.47058868,47.93353621,192.94954638471594
5192,63.0,32.15686417,47.93353621,193.23782639866107
5193,65.0,32.15686417,49.05604883,194.52996567351977
5194,67.0,32.15686417,49.42292713,207.84718931068082
5195,69.0,32.15686417,49.42292713,207.10456331615515
5197,74.0,32.94117737,52.04838142,206.17317491101613
5198,76.0,33.72549057,52.04838142,203.97268718653342
5199,76.0,36.07843018,52.04838142,203.97268718653342
5200,78.0,36.07843018,55.72348986,193.0597610916585
5201,79.0,34.90196228,26.60959525,181.9657747259605
5202,80.0,36.07843018,29.29656572,182.8912044848244
5203,82.0,34.50980377,48.42840686,175.20393891199757
5204,82.0,31.37254906,48.42840686,175.20393891199757
5205,84.0,26.66666603,49.86114849,163.89102904407724
5206,86.0,26.66666603,61.40488758,162.32814820185592
5207,87.0,26.27450943,30.82132819,128.9526639155464
5208,88.0,26.27450943,35.40696306,129.3570592224463
5209,89.0,26.27450943,34.45277431,128.6613029371013
5210,89.0,26.66666603,34.45277431,126.8157109763657
5211,90.0,26.66666603,35.31144591,126.01920620820069
5212,90.0,27.84313774,35.31144591,126.01920620820069
5213,90.0,29.41176414,35.31144591,130.8528435024911
5216,91.0,31.76470566,19.74830635,141.117919256145
5217,91.0,32.15686417,19.74830635,140.31512914261796
5218,91.0,32.94117737,19.74830635,139.06006373373066
5219,92.0,32.94117737,19.10536033,136.79490482164852
5220,92.0,30.98039246,19.10536033,134.58779174967842
5221,92.0,30.19607925,19.10536033,133.92380681800168
5236,86.0,26.66666603,36.82835465,128.17441392819316
5237,87.0,25.88235283,34.56016904,124.03983733320531
5238,88.0,23.92156792,38.20907595,123.05845981101254
5239,89.0,23.92156792,36.30748935,122.50118737203844
5240,89.0,23.92156792,36.30748935,121.69031028319789
5241,90.0,23.92156792,30.81640958,121.69031028319789
5242,90.0,23.13725471,30.81640958,120.4833975272852
5243,91.0,23.13725471,34.34835093,119.85380997157777
5244,92.0,23.52941132,35.25019609,121.44288776031443
5245,92.0,23.52941132,35.25019609,119.85800543910895
5246,93.0,23.52941132,35.02918986,120.10953783129509
5247,93.0,23.52941132,35.02918986,120.75089340690506
5248,94.0,23.92156792,33.55840533,120.15129202895274
5249,94.0,23.52941132,33.55840533,120.15129202895274
5250,94.0,23.52941132,33.55840533,121.2721612575487
5259,89.0,27.45098114,31.80290027,128.4501615564031
5260,88.0,27.84313774,31.80290027,131.44554441988896
5261,88.0,32.54901886,31.80290027,146.2371139757398
5262,88.0,31.76470566,31.80290027,146.2371139757398
5271,86.0,30.58823586,35.20499509,134.17851791578346
5272,86.0,30.58823586,35.20499509,138.71075834845814
5273,87.0,43.13725662,36.00110058,165.04041415933443
5283,86.0,32.15686417,30.92649118,141.32016062314096
5284,87.0,30.58823586,33.84721435,134.99684301790475
5285,87.0,29.41176414,33.84721435,131.63600233371434
5286,86.0,27.05882263,33.84721435,131.63600233371434
5287,87.0,26.27450943,32.79323637,128.9526639155464
5288,88.0,26.27450943,32.73430878,126.45692539442217
5289,89.0,25.49019623,32.73430878,124.66336089587715
5290,90.0,23.13725471,34.66188228,109.07183108615851
5304,95.0,18.43137169,31.48544076,89.75759348542591
5305,95.0,20.0,31.48544076,108.23785399987311
5306,95.0,23.52941132,31.48544076,108.23785399987311
5309,93.0,31.37254906,36.13969302,141.6012753612638
5310,93.0,32.54901886,36.13969302,139.6395583431944
5311,93.0,33.33333206,36.13969302,139.07638581997608
5324,90.0,32.54901886,37.19859219,154.3798141791031
5325,91.0,32.54901886,33.17772286,174.6580054592012
5344,93.0,29.80392075,39.63341819,128.77139018430412
5345,94.0,23.92156792,39.63341819,119.90669145133751
5346,96.0,24.31372643,59.44328469,122.20983509338566
5350,97.0,19.6078434,36.87864752,82.55740091674507
5363,80.0,38.03921509,34.64183805,158.11250853621846
5364,81.0,29.01960754,34.64183805,145.23335066978626
5365,83.0,29.01960754,59.24175117,129.47664227910514
5368,88.0,23.52941132,60.05228664,117.72893959776076
5369,89.0,22.74509811,34.89519019,114.3370170068005
5370,91.0,22.35294151,34.89519019,113.31000743743941
5371,91.0,22.35294151,39.12700873,114.05251714950538
5372,92.0,22.74509811,34.98854284,119.36591882216493
5373,91.0,25.09803963,34.98854284,122.5600687069866
5374,91.0,24.31372643,34.98854284,122.3042567690841
5375,91.0,23.92156792,34.98854284,122.3042567690841
5378,90.0,24.31372643,31.55229966,121.80281995235207
5379,91.0,23.92156792,38.12949126,121.46604714123102
5401,87.0,20.3921566,36.30523434,101.19453341309854
5402,88.0,20.3921566,36.30523434,100.76132332275746
5403,89.0,18.43137169,38.5823081,101.8722562054796
5404,89.0,14.11764717,38.5823081,84.9137000919138
5408,89.0,18.43137169,19.62991588,81.73246974564105
5409,90.0,20.0,31.13691284,108.33079252965399
5410,89.0,23.52941132,31.13691284,119.97263370840966
5411,89.0,24.31372643,31.13691284,119.97263370840966
5412,89.0,23.13725471,31.13691284,120.89449841612736
5425,83.0,32.94117737,18.08855247,147.69354994590506
5429,86.0,32.54901886,33.3828587,143.7021007904366
5430,87.0,29.01960754,38.27708045,139.53300435184028
5431,88.0,25.88235283,33.2322206,131.05663342005275
5432,88.0,25.88235283,33.2322206,124.74937464660808
5433,89.0,25.09803963,32.99677663,122.58324731684301
5434,89.0,23.52941132,32.99677663,119.00275328464794
5435,89.0,23.52941132,32.99677663,120.66503408104214
5439,90.0,23.52941132,35.48672101,119.97473553267247
5440,90.0,23.52941132,35.48672101,119.97263370840966
5441,90.0,24.31372643,35.48672101,120.06989175335964
5463,89.0,24.70588303,35.8068105,123.890477156211
5464,88.0,24.31372643,35.8068105,121.13958271080625
5465,88.0,23.52941132,35.8068105,121.10793997887312
5510,45.0,27.45098114,43.42782997,225.94651924931833
5511,47.0,29.41176414,43.42782997,229.25846383647738
5512,49.0,29.41176414,46.77265743,229.8012399665568
5513,51.0,27.05882263,46.77265743,222.03749336017526
5514,53.0,22.35294151,48.5011205,214.30662394608046
5515,54.0,22.35294151,28.84386008,208.04507248552923
5516,56.0,23.13725471,60.6035842,163.80208293641732
5517,57.0,22.74509811,60.6035842,158.11617045246564
5518,58.0,22.74509811,30.9643453,158.0549365293221
5519,59.0,22.35294151,30.43620036,157.7946079379457
5520,60.0,22.35294151,30.43620036,156.05331997620047
5521,61.0,22.35294151,31.66295276,154.2592563627794
5522,62.0,23.52941132,28.55716124,160.00398566088015
5523,64.0,22.74509811,28.55716124,154.06315744591802
5524,65.0,22.74509811,48.27874369,153.413379122718
5525,65.0,23.92156792,48.27874369,156.10576254434042
5526,66.0,23.92156792,29.90602798,158.81186178690265
5527,67.0,27.05882263,29.47885926,166.49697888442245
5528,68.0,29.41176414,30.94725173,167.53650118473806
5529,69.0,28.23529434,29.59720318,162.70553783199784
5530,69.0,26.66666603,29.59720318,160.88633647728028
5531,70.0,26.27450943,16.01058783,160.44581579700713
5532,71.0,25.88235283,30.11364381,160.3345671223877
5533,71.0,25.49019623,30.11364381,157.29798841967641
5534,72.0,25.49019623,16.21921092,160.35544946690607
5535,72.0,26.27450943,16.21921092,159.65486821819164
5536,73.0,26.27450943,16.21921092,160.58778365487893
5537,74.0,27.05882263,32.90781246,161.88165648182405
5538,75.0,27.84313774,29.93536118,162.3768104436897
5539,75.0,31.37254906,29.93536118,171.1565857574403
5540,76.0,31.37254906,16.34051712,169.6471871107797
5541,77.0,28.62745094,29.21343042,164.09935735380324
5542,77.0,27.45098114,29.21343042,161.49061649881082
5543,77.0,26.66666603,29.21343042,159.5970456183493
5544,76.0,27.05882263,29.21343042,159.3194831464428
5554,76.0,26.27450943,15.27778676,158.4898014363729
5555,76.0,26.27450943,15.27778676,157.87431071568676
5556,77.0,26.27450943,16.36143929,159.38392439589495
5557,78.0,26.27450943,28.06510935,158.21585780944312
5558,79.0,26.27450943,29.04979758,157.96802349019418
5559,79.0,26.27450943,29.04979758,157.96802349019418
5560,79.0,26.27450943,29.04979758,157.2296280182834
5561,80.0,25.49019623,29.04979758,160.27162657334
5562,80.0,25.49019623,17.25775814,150.45679939537138
5563,81.0,26.66666603,33.88195232,134.632518463601
5564,81.0,29.01960754,33.88195232,135.54610056306748
5565,82.0,31.37254906,31.03366092,135.07368108390418
5566,82.0,23.92156792,31.03366092,135.07368108390418
5567,82.0,25.09803963,31.03366092,120.18531888441893
5568,83.0,27.84313774,36.86918528,128.30225494360053
5569,83.0,27.84313774,36.86918528,131.20417036540093
5570,84.0,30.58823586,38.05389938,137.8688129461794
5571,85.0,32.54901886,34.19025475,164.57627461507963
5578,93.0,29.41176414,37.7004813,137.57144668312594
5579,94.0,27.84313774,35.59668106,132.01182125542618
5580,95.0,27.05882263,35.59668106,127.45719803992134
5581,96.0,27.05882263,38.14902087,127.22038594042371
5582,96.0,27.05882263,38.14902087,125.56123762843673
5583,97.0,26.27450943,36.41500561,125.20397431273658
5584,97.0,24.31372643,36.41500561,121.82845913251232
5585,98.0,24.70588303,39.1848657,122.13272499971629
5586,98.0,24.70588303,39.1848657,121.39845343684753
5587,97.0,24.70588303,39.1848657,121.39845343684753
5588,98.0,24.70588303,33.67260903,122.31528776119903
5589,97.0,24.70588303,33.67260903,121.15752708500858
5590,97.0,24.70588303,33.67260903,122.22400594211037
5624,88.0,24.70588303,34.92701372,125.66482154830646
5625,87.0,25.49019623,34.92701372,124.27118226321153
5626,87.0,25.49019623,34.92701372,125.52577859686069
5627,88.0,25.49019623,34.88702096,127.2525475093662
5628,87.0,25.88235283,34.88702096,125.70224253321409
5629,87.0,25.88235283,34.88702096,127.11193751647926
5630,87.0,25.49019623,34.88702096,125.90815484014433
5641,88.0,23.92156792,35.40045664,119.99678975700024
5642,89.0,24.31372643,36.33353313,122.26567060680136
5643,89.0,24.31372643,36.33353313,121.82338427963123
5644,90.0,23.92156792,35.00303746,121.44252658090477
5645,91.0,23.92156792,39.9982613,120.84111312530156
5646,91.0,23.92156792,39.9982613,120.28506120217334
5647,92.0,23.92156792,32.58317158,121.37856677684542
5648,92.0,23.92156792,32.58317158,120.82273268922665
5649,92.0,23.92156792,32.58317158,120.82273268922665
5650,93.0,23.92156792,18.11341573,121.23628978737828
5651,93.0,23.92156792,18.11341573,120.3417784343489
5652,93.0,23.92156792,18.11341573,121.53764148466603
5665,92.0,19.6078434,30.84432047,96.79163397274391
5666,93.0,19.2156868,36.71923506,93.70800416521851
5667,94.0,18.8235302,39.93644255,95.0793194309009
5668,95.0,19.2156868,36.63507312,96.85010490428554
5669,95.0,19.2156868,36.63507312,97.92160334536598
5670,95.0,19.6078434,36.63507312,99.85460555539547
5671,94.0,19.6078434,36.63507312,99.85460555539547
5687,83.0,20.7843132,20.20748996,106.41656674071427
5688,82.0,22.35294151,20.20748996,111.85343710868868
5689,82.0,22.35294151,20.20748996,118.66920737756003
5690,83.0,22.35294151,28.22757331,117.18758173898769
5691,83.0,21.96078491,28.22757331,115.97987832578478
5692,83.0,21.96078491,28.22757331,117.89385024162605
5693,83.0,22.35294151,28.22757331,118.13494476167246
5699,84.0,22.35294151,34.61203679,115.92739226076297
5700,84.0,21.1764698,34.61203679,109.21243536628717
5701,84.0,20.7843132,34.61203679,109.46524095662596
5715,85.0,24.70588303,34.39581469,125.87619516827186
5716,85.0,24.70588303,34.39581469,126.04523922059359
5717,85.0,24.70588303,34.39581469,124.50220421747768
5720,85.0,24.70588303,33.14837156,124.32403564776158
5721,84.0,24.31372643,33.14837156,124.32403564776158
5722,84.0,24.31372643,33.14837156,124.6044695751203
5735,85.0,25.49019623,30.93944971,127.10822948459673
5736,85.0,25.49019623,30.93944971,125.9731741757191
5737,85.0,25.09803963,30.93944971,125.03669561681684
5738,86.0,24.31372643,34.93931541,124.16028684584562
5739,86.0,24.31372643,34.93931541,124.16028684584562
5740,87.0,24.31372643,35.57745402,123.55230846854828
5741,87.0,24.31372643,35.57745402,123.16485996518944
5742,88.0,24.31372643,37.26073678,122.61604755057621
5743,88.0,23.92156792,37.26073678,119.19199625586779
5744,89.0,20.7843132,35.68508665,105.92352251107684
5745,89.0,21.1764698,35.68508665,108.11512729440167
5746,89.0,22.35294151,35.68508665,117.14268395941285
5751,89.0,31.37254906,32.37508768,136.73183906645153
5752,89.0,31.37254906,32.37508768,131.51742707623418
5753,88.0,27.05882263,32.37508768,127.18088055200386
5760,88.0,25.88235283,31.74305207,126.73856652600989
5761,88.0,23.52941132,31.74305207,106.30714719929131
5766,88.0,25.09803963,30.95500202,132.73909966693122
5767,89.0,29.80392075,31.50607201,143.87500515121818
5769,92.0,24.70588303,37.43760745,122.07415879381594
5770,92.0,24.70588303,37.43760745,123.27449025031157
5771,93.0,23.52941132,20.41967141,118.75863176039496
5772,94.0,22.74509811,36.76390851,118.12716069692142
5773,94.0,22.35294151,36.76390851,116.23040112896645
5774,94.0,23.92156792,36.76390851,121.11648109485321
5775,94.0,23.52941132,36.76390851,121.303289239458
5777,95.0,24.31372643,35.314019,121.61464562023966
5778,94.0,24.31372643,35.314019,123.10145141168486
5779,94.0,24.31372643,35.314019,122.14685093941218
5795,94.0,34.11764526,19.15295598,143.14049598233677
5796,94.0,32.94117737,19.15295598,143.14049598233677
5797,95.0,29.80392075,19.03699766,136.61471972422612
5798,95.0,26.66666603,19.03699766,130.0348243334491
5799,95.0,26.27450943,19.03699766,126.48400719697598
5841,85.0,30.58823586,34.52437597,132.82560717967732
5842,85.0,31.76470566,34.52437597,137.24039107067188
5843,85.0,31.76470566,34.52437597,138.6803809573193
5849,86.0,25.88235283,39.23215361,128.6380285350213
5850,86.0,25.88235283,39.23215361,126.13624381777753
5851,87.0,25.88235283,32.23786583,128.44851550988966
5852,87.0,26.66666603,32.23786583,127.8620100029753
5853,88.0,26.66666603,17.88301192,128.5739353006799
5854,88.0,26.66666603,17.88301192,127.71113421851871
5855,88.0,26.27450943,17.88301192,128.5205348801972
5856,89.0,26.66666603,33.93179781,128.5205348801972
5857,89.0,26.66666603,33.93179781,127.98119077387204
5858,89.0,26.27450943,33.93179781,126.7812962828354
5859,90.0,26.27450943,35.59525358,128.6423279230454
5860,90.0,26.66666603,35.59525358,127.86675516444848
5861,91.0,26.27450943,30.18315855,127.0061306203118
5862,91.0,26.27450943,30.18315855,126.11532385383703
5863,91.0,25.88235283,30.18315855,126.45190722488275
5864,91.0,25.49019623,30.18315855,125.34643021575772
5868,92.0,21.56862831,19.19371938,110.49153206411039
5869,92.0,20.7843132,19.19371938,99.46009885135683
5900,84.0,23.92156792,34.06363557,124.36840136910459
5901,84.0,23.92156792,34.06363557,121.59695650393675
5902,84.0,23.52941132,34.06363557,122.19525274436971
5903,85.0,23.92156792,32.92095977,125.68840796338165
5904,86.0,24.70588303,32.92095977,125.09923035305869
5905,86.0,24.31372643,32.92095977,121.86295341667545
5906,87.0,23.92156792,35.46433385,121.86295341667545
5907,88.0,24.31372643,35.92026167,122.5690533531229
5908,89.0,24.31372643,34.58353888,123.8943052541578
5909,89.0,24.31372643,34.58353888,123.8797923643342
5910,89.0,24.31372643,34.58353888,124.1485874280043
5928,84.0,25.09803963,34.18770235,126.29179556085697
5929,84.0,24.70588303,34.18770235,124.78831701416544
5930,84.0,23.92156792,34.18770235,119.3861681497739
5931,84.0,23.13725471,34.18770235,118.18551794967594
5934,85.0,21.1764698,32.33801712,107.20645358730677
5935,86.0,21.1764698,39.65612343,105.75050593462063
5936,87.0,20.7843132,31.08178929,104.23833295030443
5940,90.0,20.0,18.97995658,97.26474436795235
5941,91.0,19.6078434,36.55278345,98.45017050095467
5942,91.0,19.6078434,36.55278345,97.995637232864
5943,91.0,19.6078434,36.55278345,98.25703632539279
5956,86.0,31.37254906,34.11439134,136.74198844286286
5957,87.0,27.45098114,34.11439134,128.69504841412123
5958,87.0,27.05882263,19.54895802,128.4033835947482
5959,87.0,26.66666603,19.54895802,129.35364453627926
5960,87.0,29.41176414,19.54895802,134.05633020459038
5961,87.0,30.98039246,19.54895802,134.05633020459038
5963,88.0,32.54901886,35.56771766,147.73587126165103
5964,88.0,29.80392075,35.56771766,139.53438170850788
5965,88.0,29.80392075,35.56771766,132.88832886873354
5971,88.0,26.27450943,19.04768438,125.12924641024644
5972,88.0,21.56862831,19.04768438,109.87565531918071
5973,88.0,20.7843132,19.04768438,100.37310113606175
5987,92.0,21.1764698,19.32971028,92.65734727602137
5988,93.0,21.1764698,31.51497308,114.44475673396205
5989,94.0,25.49019623,30.98155783,126.20254456687718
5990,94.0,25.49019623,30.98155783,126.20254456687718
5991,95.0,24.31372643,28.57064732,124.25174038440392
5992,94.0,24.70588303,28.57064732,121.73373542063081
5993,93.0,24.70588303,28.57064732,124.4110415837382
6039,32.0,20.7843132,39.53570552,259.42330086690464
6040,34.0,17.25490189,24.70069798,259.42330086690464
6041,34.0,17.25490189,24.70069798,143.02203077363868
6042,35.0,17.25490189,16.49441231,163.27286874285326
6043,36.0,18.8235302,14.55162787,205.8846955065705
6044,37.0,20.7843132,16.22981359,259.92621329623796
6055,68.0,31.76470566,31.18753154,171.9284262690817
6056,68.0,21.96078491,31.18753154,71.96693931265251
6081,42.0,23.52941132,19.40633915,213.11724393149103
6082,44.0,21.96078491,41.90888862,195.17935853223287
6083,44.0,18.03921509,41.90888862,195.17935853223287
6084,44.0,13.33333302,41.90888862,96.37503004047426
6085,44.0,15.29411793,41.90888862,84.65196613979766
6108,40.0,21.56862831,30.66957551,259.00295369786517
6110,42.0,13.33333302,39.18179092,87.88567011088779
6129,32.0,16.47058868,14.80163628,129.7863923434951
6130,32.0,13.33333302,14.80163628,91.20443757849682
6131,32.0,12.94117641,14.80163628,93.23972806711093
6132,32.0,12.94117641,14.80163628,93.23972806711093
6147,37.0,16.47058868,15.63688115,204.5905429877681
6148,37.0,13.72549057,15.63688115,113.52323192361797
6149,36.0,13.72549057,15.63688115,95.09256310173525
6169,33.0,13.72549057,30.98986671,137.64643260549306
6170,33.0,13.72549057,30.98986671,90.41428105990522
6171,33.0,13.33333302,30.98986671,92.1018575847328
6182,17.0,19.2156868,23.04909393,236.60227032225276
6189,35.0,20.0,45.44411679,232.73372697694123
6190,39.0,19.6078434,55.80277716,228.56310575244356
6191,41.0,19.6078434,55.80277716,228.56310575244356
6192,44.0,19.6078434,50.90332906,254.0006452980531
6193,47.0,20.3921566,57.98278475,185.8073206765733
6194,49.0,20.3921566,57.98278475,177.7468069532165
6195,52.0,20.0,51.91246551,170.30802569938524
6196,54.0,19.6078434,40.6543986,167.75161582070288
6197,56.0,19.6078434,40.6543986,168.1662683932093
6198,56.0,19.6078434,40.6543986,168.1662683932093
6199,58.0,20.3921566,56.16063026,175.31793994151167
6200,60.0,20.7843132,53.269292,150.92177794811886
6201,62.0,21.1764698,53.269292,147.442486159403
6202,64.0,21.1764698,60.3188947,143.7367121490642
6203,65.0,22.74509811,26.89524416,150.553062577752
6204,66.0,23.13725471,26.89524416,151.9716849420825
6205,66.0,23.13725471,14.95118826,150.8951533747948
6206,67.0,23.13725471,25.02907048,150.65533636639879
6207,67.0,23.92156792,25.02907048,155.0129187834535
6208,67.0,25.49019623,25.02907048,160.845156787682
6209,68.0,30.98039246,26.73380426,177.01993836974842
6210,69.0,30.98039246,31.24749612,177.01993836974842
6211,70.0,30.98039246,25.37435554,181.19298712483476
6212,71.0,32.94117737,28.03272982,181.1263401103576
6213,72.0,28.23529434,28.03272982,171.20296291695539
6214,73.0,28.23529434,30.09404955,162.87097257853392
6215,74.0,29.41176414,24.96636214,167.6274223078193
6216,74.0,30.58823586,24.96636214,171.69675110116563
6217,76.0,31.76470566,29.1571923,172.0591443204268
6218,76.0,32.54901886,29.1571923,174.11381392066212
6219,76.0,31.37254906,29.1571923,174.11381392066212
6220,76.0,32.15686417,29.1571923,172.70462190427307
6228,73.0,32.15686417,27.50774499,171.26326404586868
6229,74.0,32.15686417,27.50774499,170.75372669714613
6230,74.0,32.15686417,14.72585433,170.83242358136553
6231,75.0,32.15686417,27.3323768,171.98132537734026
6232,76.0,32.15686417,27.3323768,171.99899251736915
6233,78.0,32.94117737,45.86415845,179.10965474299263
6234,78.0,33.72549057,45.86415845,173.97081481096586
6235,79.0,34.50980377,24.73725392,173.97081481096586
6236,81.0,34.11764526,50.07126241,174.64132318265544
6237,83.0,34.11764526,49.75309951,172.85042373358363
6238,85.0,33.33333206,50.77809341,170.82497276055446
6239,85.0,32.54901886,50.77809341,166.68182095099132
6240,86.0,30.58823586,24.33230427,166.68182095099132
6241,87.0,30.98039246,36.40824318,175.21163736290734
6242,87.0,31.37254906,36.40824318,141.1283147456954
6243,87.0,31.37254906,36.40824318,138.1079135388229
6256,89.0,18.03921509,38.69836857,82.44021218932231
6257,89.0,20.3921566,38.69836857,82.44021218932231
6273,83.0,34.50980377,24.29317006,173.4418171805736
6274,83.0,32.94117737,24.29317006,173.4418171805736
6275,83.0,32.54901886,24.29317006,171.02195576221865
6276,83.0,30.98039246,24.29317006,169.9216897471244
6277,84.0,30.98039246,24.95876442,163.2900011170032
6278,84.0,25.09803963,24.95876442,159.35554359103534
6279,84.0,25.09803963,24.95876442,127.86006756988618
6286,86.0,25.49019623,35.55947861,125.10715342865731
6287,87.0,25.88235283,39.58532603,125.84659763862508
6288,88.0,25.49019623,33.57206209,125.76441545682229
6289,88.0,25.88235283,33.57206209,125.76441545682229
6290,90.0,25.49019623,61.30298298,126.4795847338838
6291,91.0,25.49019623,34.82132836,125.29214544817619
6292,92.0,26.27450943,32.45816349,125.98892237265798
6293,92.0,26.66666603,32.45816349,126.80693050531006
6294,91.0,30.58823586,32.45816349,143.45300784656695
6295,91.0,31.76470566,32.45816349,173.21610299889232
6310,81.0,35.68627548,52.05428271,179.68236827295271
6311,81.0,39.60784149,52.05428271,179.68236827295271
6312,83.0,38.82352829,54.27717164,180.47279305126358
6313,84.0,37.64706039,54.27717164,178.75933548694292
6314,85.0,35.29411697,29.95382793,177.4992257158321
6315,86.0,34.50980377,27.82681559,174.24212226948507
6316,87.0,34.50980377,27.82681559,173.9501604986578
6317,87.0,34.50980377,14.87813715,172.67449038485663
6318,87.0,34.11764526,14.87813715,173.74109428656982
6319,86.0,34.11764526,14.87813715,173.09351271823368
6323,85.0,25.49019623,15.26114703,154.70452606385751
6324,85.0,25.88235283,15.26114703,160.85495388616124
6325,85.0,26.27450943,15.26114703,130.805525404823
6326,86.0,25.49019623,15.26114703,130.805525404823
6327,86.0,24.70588303,19.35617558,126.2712714250648
6328,87.0,24.70588303,31.75890953,124.51828983763036
6329,87.0,25.09803963,31.75890953,124.3324475477651
6330,87.0,24.70588303,31.75890953,124.64379940508606
6367,54.0,32.15686417,18.36611619,256.64503736847723
6368,55.0,32.94117737,21.30152794,257.4153062186074
6369,57.0,30.19607925,40.42085535,215.46685862162087
6370,57.0,24.70588303,40.42085535,215.46685862162087
6371,57.0,25.49019623,40.42085535,215.2218587202222
6372,57.0,26.27450943,40.42085535,162.47932238148337
6373,58.0,26.27450943,25.23933439,174.0255416197903
6374,58.0,44.70588303,25.23933439,190.89120146931552
6375,59.0,25.09803963,25.35642151,162.13709294706615
6376,60.0,25.88235283,29.18689788,165.7066221378954
6378,60.0,25.88235283,29.18689788,190.65452496218361
6379,61.0,32.15686417,29.413177,190.65452496218361
6380,63.0,29.80392075,51.90483675,189.1609825830924
6381,64.0,24.70588303,30.79873933,156.60410136420018
6390,78.0,22.74509811,50.64922181,197.00909544207053
6391,78.0,22.74509811,50.64922181,150.83832096332213
6401,49.0,28.62745094,19.74060131,246.0926937861504
6402,50.0,44.31372452,23.09410874,240.97545869597997
6403,50.0,30.98039246,23.09410874,220.9618505093122
6404,51.0,15.68627453,18.09892498,220.9618505093122
6421,46.0,24.70588303,30.62068943,256.1430958985297
6422,46.0,24.70588303,30.62068943,237.27824547058137
6423,48.0,26.27450943,36.44895227,227.14158084519772
6424,49.0,27.84313774,19.43498447,233.34581115814342
6425,51.0,30.98039246,46.46537649,247.1644711314841
6426,51.0,30.58823586,46.46537649,247.1644711314841
6427,52.0,30.58823586,19.67192573,225.83824406199528
6428,54.0,29.80392075,56.74689077,229.71024804388034
6429,56.0,29.80392075,47.30058256,171.221839758366
6430,57.0,27.05882263,23.39521427,166.33697242642677
6431,58.0,25.49019623,26.5963626,165.18923950038038
6432,58.0,24.31372643,26.5963626,165.18923950038038
6433,59.0,14.90196037,26.80521454,108.0230980205832
6435,60.0,22.74509811,26.80521454,128.27189366730394
6436,61.0,22.74509811,28.73227601,148.39182716751316
6437,63.0,23.92156792,54.75575556,159.4733947905276
6438,64.0,22.35294151,54.75575556,151.93996685292473
6439,66.0,21.1764698,46.02277442,128.9932778624723
